LEAR_ID,AGENCYNAME,CITY,STATE,ZIPCODE,FIPS,POPSERVED,POPGROUP,FTSWORN,PERS_NEW_WHT,PERS_NEW_BLK,PERS_NEW_HSP,PERS_NEW_IND,PERS_NEW_ASN,PERS_NEW_HAW,PERS_NEW_TWO,PERS_NEW_UNK,PERS_NEW_TOTR,PERS_NEW_MALE,PERS_NEW_FEM,PERS_NEW_TOTS,PERS_WHITE_MALE,PERS_BLACK_MALE,PERS_HISP_MALE,PERS_AMIND_MALE,PERS_ASIAN_MALE,PERS_HAWPI_MALE,PERS_MULTI_MALE,PERS_UNK_MALE,PERS_MALE,PERS_WHITE_FEM,PERS_BLACK_FEM,PERS_HISP_FEM,PERS_AMIND_FEM,PERS_ASIAN_FEM,PERS_HAWPI_FEM,PERS_UNK_FEM,PERS_FEMALE,PERS_CHF_RACE,PERS_SUP_SGT_WH,PERS_SUP_SGT_BK,PERS_SUP_SGT_HS,PERS_SUP_SGT_AI,PERS_SUP_SGT_AS,PERS_SUP_SGT_HA,PERS_SUP_SGT_MUL,PERS_SUP_SGT_UNK,PERS_SUP_SGT_TOTR,PERS_SUP_SGT_MALE,PERS_SUP_SGT_FEM,PERS_SUP_SGT_TOTS,PERS_COLBAR_SWN,PERS_COLBAR_LIM,PERS_COLBAR_NON,NUMCPO,CP_MISSION,CP_PLAN,CP_TRN_NEW,CP_CPACAD,CP_TRN_INSRV,ISSU_ADDR_CP,EQ_AUTH_NECK,EQ_AUTH_CHEM,POL_MAXHRS,POL_MENTILL,POL_INCUSDTH,POL_RACPROF,POL_ACTSHOOT,POL_STFRSK,POL_FOOT,POL_MSCOND,POL_BWC,POL_CULTAW,POL_INV_INJRY,POL_INV_DTH,POL_CCRB,ISSU_ADDR_CRMPREV
631772,SHIOCTON POLICE DEPARTMENT,SHIOCTON,WI,54170,55087,919,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,1,1,1,3,2,3,3,-88,-88,2,1,1,1,1,1,1,1,1,2,2,1,2,3
631478,FREEDOM TOWN POLICE DEPARTMENT,FREEDOM,WI,54130,55087,6092,8,2,1,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-9,-8,-8,2,1,2,2,2,2,-9,-88,1,1,1,1,1,1,2,2,1,1,1,1,1,2,-9
631301,APPLETON POLICE DEPARTMENT,APPLETON,WI,54911,55087,61728,5,110,8,0,0,0,0,0,0,0,8,5,3,8,85,1,4,1,3,0,0,0,94,15,0,0,0,0,0,0,15,1,16,0,0,0,0,0,0,0,16,15,1,16,2,-8,3,9,1,1,1,1,2,1,-88,2,1,1,1,1,1,1,2,1,1,1,2,1,1,3
631574,LENA POLICE DEPARTMENT,LENA,WI,54139,55083,726,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,1,2,-8,2,2,3,1,-88,2,2,2,2,2,1,2,1,1,2,1,1,1,3
631804,SURING POLICE DEPARTMENT,SURING,WI,54174,55083,526,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,1,2,3,2,3,3,-88,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3
631487,GILLETT POLICE DEPARTMENT,GILLETT,WI,54124,55083,1336,9,3,2,0,0,0,0,0,0,0,2,2,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,-8,0,-8,2,3,2,3,3,1,-88,1,1,1,1,1,1,1,1,2,2,2,1,2,3
631410,CUDAHY POLICE DEPARTMENT,CUDAHY,WI,53110,55079,18200,7,31,2,0,0,0,0,0,0,0,2,2,0,2,28,0,1,0,0,0,0,0,29,2,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,6,6,0,6,2,-8,3,0,1,1,2,2,2,2,-88,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2
631866,WAUWATOSA POLICE DEPARTMENT,WAUWATOSA,WI,53226,55079,47945,6,88,1,0,1,0,0,0,0,0,2,2,0,2,70,2,2,0,2,0,1,0,77,10,1,0,0,0,0,0,11,1,10,0,0,0,0,0,0,0,10,9,1,10,2,-8,3,3,1,2,3,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1
631628,MILWAUKEE COUNTY SHERIFF'S OFFICE,MILWAUKEE,WI,53233,55079,951448,2,283,23,5,4,0,0,0,0,3,35,30,5,35,174,32,16,3,0,0,0,5,230,35,14,1,0,0,0,3,53,2,11,2,0,0,0,0,0,1,14,11,3,14,1,-8,3,2,2,1,1,2,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1
631629,MILWAUKEE POLICE DEPARTMENT,MILWAUKEE,WI,53233,55079,595047,2,1879,62,23,11,3,6,0,0,0,105,84,21,105,1048,250,203,22,26,3,8,0,1560,193,76,36,6,5,1,0,319,1,140,34,16,3,1,1,0,0,195,159,36,195,1,-8,3,27,1,2,1,1,3,1,-88,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1
631595,MARINETTE POLICE DEPARTMENT,MARINETTE,WI,54143,55075,10695,7,24,5,0,0,0,0,0,0,0,5,5,0,5,23,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,4,4,0,4,1,-8,3,0,2,2,3,2,2,4,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,4
631549,KRONENWETTER POLICE DEPARTMENT,KRONENWETTER,WI,54455,55073,7619,8,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,1,0,1,2,-8,2,3,4,-88,1,2,2,1,1,2,2,2,1,2,2,1,1,1,4
631821,TWO RIVERS POLICE DEPARTMENT,TWO RIVERS,WI,54241,55071,11261,7,26,4,0,0,0,0,0,0,0,4,3,1,4,23,0,0,0,0,0,0,0,23,6,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,5,4,1,5,2,-8,3,0,1,2,1,1,3,3,-88,1,2,1,1,1,2,1,1,1,1,1,2,1,2,3
631304,ARGYLE POLICE DEPARTMENT,ARGYLE,WI,53504,55065,443,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,2,2,-8,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3
631415,DARLINGTON POLICE DEPARTMENT,DARLINGTON,WI,53530,55065,2376,9,5,1,0,0,0,0,0,0,0,1,1,0,1,4,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,-8,-8,0,1,2,3,2,3,2,-88,-88,1,1,1,1,1,1,1,1,1,1,1,1,1,2
631875,WEST SALEM POLICE DEPARTMENT,WEST SALEM,WI,54669,55063,4967,8,7,1,0,0,0,0,0,0,0,1,1,0,1,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,3,0,1,2,3,2,3,3,-88,-88,2,2,2,2,2,2,2,2,2,2,2,2,2,3
631555,LA CROSSE COUNTY SHERIFF'S OFFICE,LA CROSSE,WI,54601,55063,118122,4,41,4,0,0,0,0,0,0,0,4,4,0,4,36,0,0,0,0,1,1,0,38,2,0,0,0,0,0,0,3,1,6,0,0,0,0,1,1,0,8,8,0,8,2,-8,3,1,1,1,1,2,2,3,-88,2,2,1,1,1,2,1,2,1,2,1,2,1,1,3
631519,HOLMEN POLICE DEPARTMENT,HOLMEN,WI,54636,55063,9628,8,11,1,0,0,0,0,0,0,0,1,1,0,1,10,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,3,0,-8,2,1,2,3,3,1,-88,2,1,1,1,1,1,1,1,1,1,2,2,2,3
631820,TWIN LAKES POLICE DEPARTMENT,TWIN LAKES,WI,53181,55059,6081,8,13,2,0,0,0,0,0,0,0,2,2,0,2,12,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-8,3,0,1,2,1,2,2,3,1,-88,1,1,1,1,1,1,1,1,1,1,1,1,2,3
631707,PLEASANT PRAIRIE POLICE DEPARTMENT,PLEASANT PRAIRIE,WI,53158,55059,20734,7,33,4,0,0,0,0,0,0,0,4,4,0,4,28,0,0,0,0,0,0,0,28,5,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,4,4,0,4,2,-8,3,0,1,2,1,2,2,2,-88,-88,1,1,1,1,1,1,2,1,2,1,1,1,2,2
631541,KENOSHA COUNTY SHERIFF'S OFFICE,KENOSHA,WI,53140,55059,168183,4,120,11,0,0,0,0,0,0,0,11,10,1,11,101,4,8,1,0,0,0,0,114,6,0,0,0,0,0,0,6,1,9,1,1,1,0,0,0,0,12,12,0,12,1,-8,3,1,2,2,3,1,3,3,-88,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2
631659,NEW LISBON POLICE DEPARTMENT,NEW LISBON,WI,53950,55057,2499,9,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,1,2,-8,2,3,3,-88,2,2,2,2,2,2,1,2,1,2,2,1,1,1,3
631465,FORT ATKINSON POLICE DEPARTMENT,FORT ATKINSON,WI,53538,55055,12541,7,19,2,0,1,0,0,0,0,0,3,3,0,3,17,0,1,0,0,0,0,0,18,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,2,-8,3,5,1,1,2,2,1,2,-88,-88,2,1,1,1,1,1,2,1,1,1,1,1,2,2
631310,AVOCA POLICE DEPARTMENT,AVOCA,WI,53506,55049,619,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,1,1,2,-8,2,1,3,-88,-88,2,1,2,2,1,2,2,1,2,2,1,1,1,3
631630,MINERAL POINT POLICE DEPARTMENT,MINERAL POINT,WI,53565,55049,2491,9,5,1,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,-8,0,-8,2,3,2,2,2,1,-88,1,1,1,1,1,1,1,1,2,1,1,1,2,3
631504,GREEN LAKE POLICE DEPARTMENT,GREEN LAKE,WI,54941,55047,934,9,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,1,2,-8,-8,3,1,1,1,2,1,3,1,1,1,1,2,2,1,1,2,1,2,1,1,1,2,3
631706,PLATTEVILLE POLICE DEPARTMENT,PLATTEVILLE,WI,53818,55043,12537,7,18,2,0,0,0,0,0,0,0,2,2,0,2,13,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,4,2,2,4,2,-8,3,0,1,2,2,1,3,3,-88,-88,2,1,1,1,2,1,2,1,1,2,1,1,1,3
631457,FENNIMORE POLICE DEPARTMENT,FENNIMORE,WI,53809,55043,2487,9,5,3,0,0,0,0,0,0,0,3,3,0,3,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-8,-8,5,-8,2,3,2,3,3,-88,-88,2,2,1,2,2,2,2,1,2,2,2,1,2,3
631570,LAONA POLICE DEPARTMENT,LAONA,WI,54541,55041,1192,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-8,-8,1,-8,2,-8,2,2,5,2,-88,1,1,1,1,1,1,1,1,1,1,2,2,2,5
631352,BRANDONFAIRWATER POLICE DEPARTMENT,BRANDON,WI,53919,55039,1222,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,-8,1,-8,2,3,5,-88,-88,2,2,1,1,2,2,2,1,2,2,1,1,2,5
631749,ROSENDALE POLICE DEPARTMENT,ROSENDALE,WI,54974,55039,689,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,1,1,-8,2,2,3,-88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
631763,SEYMOUR POLICE DEPARTMENT,SEYMOUR,WI,54165,55035,3443,8,6,1,0,0,0,0,0,0,0,1,1,0,1,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,2,-8,-8,0,1,1,1,2,3,2,-88,-88,1,2,1,1,1,1,1,1,1,1,1,1,1,2
631486,GIBRALTAR TOWNSHIP POLICE DEPARTMENT,FISH CREEK,WI,54212,55029,1038,9,2,1,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,3,-8,-8,1,-8,2,3,2,3,3,-88,-88,2,1,1,1,1,1,1,1,1,2,1,1,1,3
631468,FOX LAKE POLICE DEPARTMENT,FOX LAKE,WI,53933,55027,1469,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,2,-8,1,-8,2,3,3,1,-88,1,1,1,1,1,1,1,1,2,2,1,1,2,3
631529,IRON RIDGE POLICE DEPARTMENT,IRON RIDGE,WI,53035,55027,898,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,2,2,-8,2,1,3,-8,-8,1,1,1,1,1,1,1,1,2,2,1,1,2,4
631424,DODGE COUNTY SHERIFF'S OFFICE,JUNEAU,WI,53039,55027,88068,5,55,1,0,0,0,0,0,0,0,1,1,0,1,50,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,3,3,0,3,1,3,3,1,2,2,3,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2
631684,OREGON POLICE DEPARTMENT,OREGON,WI,53575,55025,3334,8,17,18,0,0,0,0,0,0,0,18,16,2,18,16,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,4,3,1,4,2,-8,3,0,1,1,1,2,2,3,-88,-88,1,1,1,1,1,1,1,1,1,1,1,1,2,3
631773,SHOREWOOD HILLS POLICE DEPARTMENT,MADISON,WI,53705,55025,2038,9,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,1,3,-8,3,0,1,1,-8,1,2,3,-88,-88,1,1,2,1,1,1,2,1,2,1,1,1,2,3
631459,FITCHBURG POLICE DEPARTMENT,FITCHBURG,WI,53711,55025,28875,6,49,2,2,1,0,2,0,0,0,7,6,1,7,35,2,5,0,2,0,0,0,44,5,0,0,0,0,0,0,5,1,7,0,0,0,0,0,0,0,7,7,0,7,2,-8,3,0,1,1,1,1,1,3,-88,-88,2,1,1,1,1,1,1,1,2,1,1,1,2,2
631412,DANE COUNTY SHERIFF'S OFFICE,MADISON,WI,53703,55025,531273,2,446,13,0,1,0,3,0,0,0,17,14,3,17,264,11,7,0,8,0,0,0,290,142,6,4,0,4,0,0,156,1,31,1,0,0,0,0,0,0,32,27,5,32,2,-8,3,25,1,2,1,1,1,2,-88,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2
631585,MADISON POLICE DEPARTMENT,MADISON,WI,53703,55025,252551,3,476,18,3,2,0,0,0,0,0,23,13,10,23,259,42,23,4,9,0,0,0,337,121,5,5,5,3,0,0,139,1,36,6,2,0,1,2,0,0,47,41,6,47,1,-8,3,38,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1
631900,WISCONSIN STATE PATROL,MADISON,WI,53705,55025,5778708,1,451,50,1,0,0,0,0,0,0,51,48,3,51,366,14,12,8,6,0,0,0,406,43,0,1,0,1,0,0,45,1,46,4,2,0,0,0,0,0,52,46,6,52,2,-8,3,451,1,1,1,2,3,3,-88,2,1,1,1,1,1,1,1,1,2,1,1,1,2,3
631796,STOUGHTON POLICE DEPARTMENT,STOUGHTON,WI,53589,55025,13134,7,22,5,0,0,0,0,0,0,0,5,3,2,5,20,0,1,0,0,0,0,0,21,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,3,3,0,3,2,-8,3,0,1,2,1,1,1,3,-88,-88,1,1,1,1,1,1,1,1,1,2,2,1,2,3
631577,LODI POLICE DEPARTMENT,LODI,WI,53555,55021,3059,8,5,2,0,0,0,0,0,0,0,2,1,1,2,5,0,0,0,0,0,0,0,5,-9,-9,-9,-9,-9,-9,-9,-9,1,1,0,0,0,0,0,0,0,1,1,0,1,3,-8,-8,0,1,2,3,2,3,3,-88,-88,1,1,1,1,1,1,1,1,1,1,2,2,2,3
631399,COLUMBIA COUNTY SHERIFF'S OFFICE,PORTAGE,WI,53901,55021,56927,5,42,4,0,0,0,0,0,0,0,4,4,0,4,39,0,0,0,0,0,0,0,39,3,0,0,0,0,0,0,3,1,9,0,0,0,0,0,0,0,9,9,0,9,2,-8,3,0,1,2,2,2,2,3,-88,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
631456,FALL RIVER POLICE DEPARTMENT,FALL RIVER,WI,53932,55021,1686,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,3,-8,-8,2,1,2,3,2,3,3,-88,-88,1,2,2,1,1,2,2,1,2,2,2,2,2,3
631395,COLBYABBOTSFORD POLICE DEPARTMENT,ABBOTSFORD,WI,54405,55019,3025,8,5,1,0,0,0,0,0,0,0,1,1,0,1,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,-8,0,1,2,3,2,3,3,1,-88,2,1,1,1,1,1,1,1,1,2,2,1,2,3
631343,BLOOMER POLICE DEPARTMENT,BLOOMER,WI,54724,55017,3509,8,6,0,0,0,0,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,0,0,0,0,0,0,0,1,1,0,1,1,-8,3,0,2,2,3,2,3,3,1,-88,1,1,1,1,1,1,2,1,2,2,2,1,1,4
631403,CORNELL POLICE DEPARTMENT,CORNELL,WI,54732,55017,1426,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,1,2,-8,2,2,3,-88,-88,1,1,1,2,2,1,2,1,2,2,2,2,1,3
631353,BRILLION POLICE DEPARTMENT,BRILLION,WI,54110,55015,3127,8,8,1,0,0,0,0,0,0,0,1,1,0,1,7,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-8,-8,0,1,2,1,2,2,3,-88,-88,1,1,1,2,1,2,1,1,1,2,1,1,2,3
631307,ASHWAUBENON DEPARTMENT OF PUBLIC SAFETY,ASHWAUBENON,WI,54304,55009,17274,7,50,2,0,0,0,0,0,0,0,2,2,0,2,46,0,0,0,0,0,0,0,46,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-8,3,1,1,2,2,1,2,3,-88,-88,2,1,1,1,1,1,2,1,2,2,2,1,2,2
631499,GREEN BAY POLICE DEPARTMENT,GREEN BAY,WI,54301,55009,105139,4,188,5,1,0,0,0,0,0,0,6,6,0,6,156,3,2,2,1,0,0,0,164,24,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,-8,14,1,2,1,1,2,1,-88,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1
631360,BROWN COUNTY SHERIFF'S OFFICE,GREEN BAY,WI,54311,55009,260401,3,155,16,0,0,0,0,0,0,0,16,12,4,16,141,1,0,0,1,0,0,0,143,12,0,0,0,0,0,0,12,1,10,0,0,0,0,0,0,0,10,10,0,10,2,2,3,11,2,2,1,1,2,1,-88,2,1,1,1,1,1,1,1,1,2,1,1,1,2,3
631467,FOUR CORNERS POLICE DEPARTMENT,MIKANA,WI,54857,55005,937,9,1,0,0,0,0,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,-8,1,-8,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
631248,TYLER COUNTY SHERIFF'S OFFICE,MIDDLEBOURNE,WV,26149,54095,8972,8,10,3,0,0,0,0,0,0,0,3,2,1,3,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,3,0,3,3,-8,3,0,1,1,1,2,1,3,-88,-88,1,1,1,1,1,1,1,1,2,2,1,1,2,3
631094,GRAFTON POLICE DEPARTMENT,GRAFTON,WV,26354,54091,5127,8,6,2,0,1,0,0,0,0,0,3,3,0,3,5,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,-9,-8,-8,0,1,1,2,2,2,5,1,1,1,2,2,1,1,1,1,1,2,2,1,1,2,5
631277,WHEELING POLICE DEPARTMENT,WHEELING,WV,26003,54069,27109,6,66,6,0,0,0,0,0,0,0,6,6,0,6,61,0,0,1,0,0,1,0,63,3,0,0,0,0,0,0,3,1,20,0,0,0,0,0,0,0,20,20,0,20,3,-8,3,0,1,1,1,1,2,3,-88,1,2,2,2,1,1,1,2,1,1,2,1,1,2,3
631270,WESTOVER POLICE DEPARTMENT,WESTOVER,WV,26501,54061,4243,8,10,11,1,0,0,0,0,0,0,12,10,2,12,11,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,11,2,2,1,2,2,5,-88,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5
631166,MORGANTOWN POLICE DEPARTMENT,MORGANTOWN,WV,26505,54061,30855,6,74,2,0,0,0,0,0,0,0,2,2,0,2,66,1,2,0,1,0,0,0,70,4,0,0,0,0,0,0,4,1,5,0,1,0,0,0,0,0,6,5,1,6,3,-8,3,56,1,1,1,2,2,3,-88,2,1,1,1,1,1,1,1,1,1,1,2,2,2,3
631125,KEYSER POLICE DEPARTMENT,KEYSER,WV,26726,54057,5200,8,9,2,0,0,0,0,0,0,0,2,2,0,2,8,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,3,-8,3,0,1,2,1,2,2,3,-88,1,2,2,1,1,1,1,1,1,1,2,1,1,2,3
631213,RIDGELEY POLICE DEPARTMENT,RIDGELEY,WV,26753,54057,643,9,1,3,0,0,0,0,0,0,0,3,3,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,0,-8,2,1,2,2,-9,1,-88,2,2,2,2,2,2,2,1,1,2,1,1,2,-9
631147,MASON COUNTY SHERIFF'S OFFICE,POINT PLEASANT,WV,25550,54053,26825,6,19,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,2,0,2,-9,-8,-8,0,1,2,-9,2,-9,3,-88,-9,1,1,1,1,1,1,1,1,2,2,1,1,2,3
631278,WHITE HALL POLICE DEPARTMENT,WHITE HALL,WV,26554,54049,658,9,4,1,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,4,1,1,-8,2,2,1,1,-88,1,1,1,1,1,1,1,1,1,2,1,1,2,1
631077,FARMINGTON POLICE DEPARTMENT,FARMINGTON,WV,26571,54049,374,9,1,0,0,0,0,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,3,0,-8,1,3,2,3,3,-88,-88,1,1,1,1,1,1,1,1,1,1,1,1,1,3
631116,IAEGER POLICE DEPARTMENT,IAEGER,WV,24844,54047,267,9,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-8,0,-8,2,3,2,3,3,-88,-88,2,1,1,1,2,1,1,1,2,2,2,2,2,3
631036,BRADSHAW POLICE DEPARTMENT,BRADSHAW,WV,24817,54047,296,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-8,-8,0,1,2,3,2,3,3,-88,-88,1,2,2,1,1,1,2,1,2,2,1,1,2,3
631101,HAMLIN POLICE DEPARTMENT,HAMLIN,WV,25523,54043,1114,9,2,1,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,3,0,-8,1,-8,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3
631222,SAINT ALBANS POLICE DEPARTMENT,SAINT ALBANS,WV,25177,54039,10553,7,24,3,0,0,0,0,0,0,0,3,3,0,3,21,0,0,0,0,0,2,0,23,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,4,4,0,4,3,-8,3,0,1,2,1,2,2,3,-88,2,2,1,2,2,2,2,2,1,2,2,2,1,2,3
631273,WEST VIRGINIA STATE POLICE,SOUTH CHARLESTON,WV,25309,54039,1831102,1,655,0,0,0,0,0,0,0,0,0,0,0,0,625,14,3,1,0,0,0,0,643,22,1,1,0,0,0,0,24,1,153,0,0,0,0,0,0,0,153,148,5,153,3,-8,3,0,2,1,3,2,2,3,-88,2,2,1,1,1,1,2,1,1,2,1,2,2,2,1
